ID_Escenario,Entidad,Escenario_IHH,Escenario_TPM,Spread_Proyectado
1,CREDECOOP,1579.2603548243223,2.569878837424219,7.941546822465318
1,COOPEAYA,1579.2603548243223,2.569878837424219,7.941546822465318
1,COOPEANDE Nº 1,1579.2603548243223,2.569878837424219,7.941546822465318
1,BANCO BCT,1579.2603548243223,2.569878837424219,7.950002939340833
1,COOPESANMARCOS,1579.2603548243223,2.569878837424219,7.941546822465318
1,FINANCIERA CAFSA,1579.2603548243223,2.569878837424219,7.941546822465318
1,BANCO NACIONAL,1579.2603548243223,2.569878837424219,7.950002939340833
1,BANCO IMPROSA,1579.2603548243223,2.569878837424219,7.941546822465318
1,COOPEALIANZA,1579.2603548243223,2.569878837424219,7.941546822465318
1,COOPEMEP,1579.2603548243223,2.569878837424219,7.941546822465318
1,FINANCIERA COMECA,1579.2603548243223,2.569878837424219,7.941546822465318
1,COOPAVEGRA,1579.2603548243223,2.569878837424219,7.941546822465318
1,MUCAP,1579.2603548243223,2.569878837424219,7.941546822465318
2,BANCO POPULAR,1697.1532807151038,0.5565352410549775,7.954327031782884
2,COOPEMEDICOS,1697.1532807151038,0.5565352410549775,7.6790006397091775
2,COOPEGRECIA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,CAJA DE ANDE,1697.1532807151038,0.5565352410549775,7.945870914907369
2,FINANCIERA MULTIMONEY,1697.1532807151038,0.5565352410549775,7.945870914907369
2,BANCO PROMERICA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,GRUPO MUTUAL,1697.1532807151038,0.5565352410549775,7.945870914907369
2,BANCO GENERAL,1697.1532807151038,0.5565352410549775,7.954327031782884
2,BCR,1697.1532807151038,0.5565352410549775,7.954327031782884
2,BANHVI,1697.1532807151038,0.5565352410549775,7.954327031782884
2,FINANCIERA MONGE,1697.1532807151038,0.5565352410549775,7.056054768055299
2,BANCO DAVIVIENDA,1697.1532807151038,0.5565352410549775,7.954327031782884
2,BANCO CMB,1697.1532807151038,0.5565352410549775,7.308621752766568
2,Banco_Referencia,1697.1532807151038,0.5565352410549775,7.954327031782884
2,COOPEFYL,1697.1532807151038,0.5565352410549775,7.945870914907369
2,BANCO LAFISE,1697.1532807151038,0.5565352410549775,7.945870914907369
2,BANCO CATHAY,1697.1532807151038,0.5565352410549775,7.954327031782884
2,COOPECAR,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPEUNA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPEJUDICIAL,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPECAJA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPEBANPO,1697.1532807151038,0.5565352410549775,7.945870914907369
2,CREDECOOP,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPEAYA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPEANDE Nº 1,1697.1532807151038,0.5565352410549775,7.945870914907369
2,BANCO BCT,1697.1532807151038,0.5565352410549775,7.954327031782884
2,COOPESANMARCOS,1697.1532807151038,0.5565352410549775,7.945870914907369
2,FINANCIERA CAFSA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,BANCO NACIONAL,1697.1532807151038,0.5565352410549775,7.954327031782884
2,BANCO IMPROSA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPEALIANZA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPEMEP,1697.1532807151038,0.5565352410549775,7.945870914907369
2,FINANCIERA COMECA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,COOPAVEGRA,1697.1532807151038,0.5565352410549775,7.945870914907369
2,MUCAP,1697.1532807151038,0.5565352410549775,7.945870914907369
3,BANCO POPULAR,1828.4544784612037,2.7548647124478443,8.080560845905627
3,COOPEMEDICOS,1828.4544784612037,2.7548647124478443,7.805234453831919
3,COOPEGRECIA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,CAJA DE ANDE,1828.4544784612037,2.7548647124478443,8.07210472903011
3,FINANCIERA MULTIMONEY,1828.4544784612037,2.7548647124478443,8.07210472903011
3,BANCO PROMERICA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,GRUPO MUTUAL,1828.4544784612037,2.7548647124478443,8.07210472903011
3,BANCO GENERAL,1828.4544784612037,2.7548647124478443,8.080560845905627
3,BCR,1828.4544784612037,2.7548647124478443,8.080560845905627
3,BANHVI,1828.4544784612037,2.7548647124478443,8.080560845905627
3,FINANCIERA MONGE,1828.4544784612037,2.7548647124478443,7.182288582178041
