Fecha,IPC_Nivel,TPM_Porcentaje,TBP_Porcentaje,TAN_Porcentaje,Credito_Sistema_Financiero,Tipo_Cambio_Compra,Tipo_Cambio_Venta
1990-01-03,,,23.5,,,83.85,84.85
1990-01-04,,,23.5,,,84.0,85.0
1990-01-05,,,23.5,,,84.0,85.0
1990-01-06,,,23.5,,,84.0,85.0
1990-01-07,,,23.5,,,84.0,85.0
1990-01-08,,,23.5,,,84.0,85.0
1990-01-09,,,23.5,,,84.0,85.0
1990-01-10,,,23.5,,,84.0,85.0
1990-01-11,,,23.5,,,84.15,85.15
1990-01-12,,,23.5,,,84.15,85.15
1990-01-13,,,23.5,,,84.15,85.15
1990-01-14,,,23.5,,,84.15,85.15
1990-01-15,,,23.5,,,84.15,85.15
1990-01-16,,,23.5,,,84.15,85.15
1990-01-17,,,23.5,,,84.15,85.15
1990-01-18,,,23.5,,,84.3,85.3
1990-01-19,,,23.5,,,84.3,85.3
1990-01-20,,,23.5,,,84.3,85.3
1990-01-21,,,23.5,,,84.3,85.3
1990-01-22,,,23.5,,,84.3,85.3
1990-01-23,,,23.5,,,84.3,85.3
1990-01-24,,,23.5,,,84.3,85.3
1990-01-25,,,23.5,,,84.45,85.45
1990-01-26,,,23.5,,,84.45,85.45
1990-01-27,,,23.5,,,84.45,85.45
1990-01-28,,,23.5,,,84.45,85.45
1990-01-29,,,23.5,,,84.45,85.45
1990-01-30,,,23.5,,,84.45,85.45
1990-01-31,5.94846936,,23.5,,,84.45,85.45
1990-02-01,,,23.5,,,84.45,85.45
1990-02-02,,,23.5,,,84.45,85.45
1990-02-03,,,23.5,,,84.45,85.45
1990-02-04,,,23.5,,,84.45,85.45
1990-02-05,,,23.5,,,84.45,85.45
1990-02-06,,,23.5,,,84.45,85.45
1990-02-07,,,23.5,,,84.45,85.45
1990-02-08,,,23.5,,,84.6,85.6
1990-02-09,,,23.5,,,84.6,85.6
1990-02-10,,,23.5,,,84.6,85.6
1990-02-11,,,23.5,,,84.6,85.6
1990-02-12,,,23.5,,,84.6,85.6
1990-02-13,,,23.5,,,84.6,85.6
1990-02-14,,,23.5,,,84.6,85.6
1990-02-15,,,23.5,,,84.75,85.75
1990-02-16,,,23.5,,,84.75,85.75
1990-02-17,,,23.5,,,84.75,85.75
1990-02-18,,,23.5,,,84.75,85.75
1990-02-19,,,23.5,,,84.75,85.75
1990-02-20,,,23.5,,,84.75,85.75
1990-02-21,,,23.5,,,84.75,85.75
1990-02-22,,,23.5,,,84.9,85.9
1990-02-23,,,23.5,,,84.9,85.9
1990-02-24,,,23.5,,,84.9,85.9
1990-02-25,,,23.5,,,84.9,85.9
1990-02-26,,,23.5,,,84.9,85.9
1990-02-27,,,23.5,,,84.9,85.9
1990-02-28,5.98596201,,23.5,,,84.9,85.9
1990-03-01,,,23.5,,,85.05,86.05
1990-03-02,,,23.5,,,85.05,86.05
1990-03-03,,,23.5,,,85.05,86.05
1990-03-04,,,23.5,,,85.05,86.05
1990-03-05,,,23.5,,,85.05,86.05
1990-03-06,,,23.5,,,85.05,86.05
1990-03-07,,,23.5,,,85.05,86.05
1990-03-08,,,23.5,,,85.05,86.05
1990-03-09,,,23.5,,,85.25,86.25
1990-03-10,,,23.5,,,85.25,86.25
1990-03-11,,,23.5,,,85.25,86.25
1990-03-12,,,23.5,,,85.25,86.25
1990-03-13,,,23.5,,,85.25,86.25
1990-03-14,,,23.5,,,85.25,86.25
1990-03-15,,,23.5,,,85.45,86.45
1990-03-16,,,23.5,,,85.45,86.45
1990-03-17,,,23.5,,,85.45,86.45
1990-03-18,,,23.5,,,85.45,86.45
1990-03-19,,,23.5,,,85.45,86.45
1990-03-20,,,23.5,,,85.45,86.45
1990-03-21,,,23.5,,,85.45,86.45
1990-03-22,,,23.5,,,85.7,86.7
1990-03-23,,,23.5,,,85.7,86.7
1990-03-24,,,23.5,,,85.7,86.7
1990-03-25,,,23.5,,,85.7,86.7
1990-03-26,,,23.5,,,85.7,86.7
1990-03-27,,,23.5,,,85.7,86.7
1990-03-28,,,23.5,,,85.7,86.7
1990-03-29,,,23.5,,,85.95,86.95
1990-03-30,,,23.5,,,85.95,86.95
1990-03-31,6.07875024,,23.5,,,85.95,86.95
1990-04-01,,,24.5,,,85.95,86.95
1990-04-02,,,24.5,,,85.95,86.95
1990-04-03,,,24.5,,,85.95,86.95
1990-04-04,,,24.5,,,85.95,86.95
1990-04-05,,,24.5,,,85.95,86.95
1990-04-06,,,24.5,,,85.95,86.95
1990-04-07,,,24.5,,,85.95,86.95
1990-04-08,,,24.5,,,85.95,86.95
1990-04-09,,,24.5,,,85.95,86.95
1990-04-10,,,24.5,,,85.95,86.95
1990-04-11,,,24.5,,,85.95,86.95
1990-04-12,,,24.5,,,85.95,86.95
1990-04-13,,,24.5,,,85.95,86.95
1990-04-14,,,24.5,,,85.95,86.95
1990-04-15,,,24.5,,,85.95,86.95
1990-04-16,,,24.5,,,85.95,86.95
1990-04-17,,,24.5,,,86.25,87.25
1990-04-18,,,24.5,,,86.25,87.25
1990-04-19,,,24.5,,,86.25,87.25
1990-04-20,,,24.5,,,86.25,87.25
1990-04-21,,,24.5,,,86.25,87.25
1990-04-22,,,24.5,,,86.25,87.25
1990-04-23,,,24.5,,,86.25,87.25
1990-04-24,,,24.5,,,86.25,87.25
1990-04-25,,,24.5,,,86.55,87.55
1990-04-26,,,24.5,,,86.55,87.55
1990-04-27,,,24.5,,,86.55,87.55
1990-04-28,,,24.5,,,86.55,87.55
1990-04-29,,,24.5,,,86.55,87.55
1990-04-30,6.20398727,,24.5,,,86.55,87.55
1990-05-01,,,24.5,,,86.85,87.85
1990-05-02,,,24.5,,,86.85,87.85
1990-05-03,,,24.5,,,86.85,87.85
1990-05-04,,,24.5,,,86.85,87.85
1990-05-05,,,24.5,,,86.85,87.85
1990-05-06,,,24.5,,,86.85,87.85
1990-05-07,,,24.5,,,86.85,87.85
1990-05-08,,,24.5,,,86.85,87.85
1990-05-09,,,24.5,,,86.85,87.85
1990-05-10,,,24.5,,,87.3,88.3
1990-05-11,,,24.5,,,87.3,88.3
1990-05-12,,,24.5,,,87.3,88.3
1990-05-13,,,24.5,,,87.3,88.3
1990-05-14,,,24.5,,,87.3,88.3
1990-05-15,,,24.5,,,87.3,88.3
1990-05-16,,,24.5,,,87.3,88.3
1990-05-17,,,24.5,,,87.75,88.75
1990-05-18,,,24.5,,,87.75,88.75
1990-05-19,,,24.5,,,87.75,88.75
1990-05-20,,,24.5,,,87.75,88.75
1990-05-21,,,24.5,,,87.75,88.75
1990-05-22,,,24.5,,,87.75,88.75
1990-05-23,,,24.5,,,87.75,88.75
1990-05-24,,,24.5,,,88.2,89.2
1990-05-25,,,24.5,,,88.2,89.2
1990-05-26,,,24.5,,,88.2,89.2
1990-05-27,,,24.5,,,88.2,89.2
1990-05-28,,,24.5,,,88.2,89.2
1990-05-29,,,24.5,,,88.2,89.2
1990-05-30,,,24.5,,,88.2,89.2
1990-05-31,6.28461421,,24.5,,,88.2,89.95
1990-06-01,,,25.5,,,88.2,89.95
1990-06-02,,,25.5,,,88.2,89.95
1990-06-03,,,25.5,,,88.2,89.95
1990-06-04,,,25.5,,,88.2,89.95
1990-06-05,,,25.5,,,88.2,89.95
1990-06-06,,,25.5,,,88.2,89.95
1990-06-07,,,25.5,,,88.65,90.4
1990-06-08,,,25.5,,,88.65,90.4
1990-06-09,,,25.5,,,88.65,90.4
1990-06-10,,,25.5,,,88.65,90.4
1990-06-11,,,25.5,,,88.65,90.4
1990-06-12,,,25.5,,,88.65,90.4
1990-06-13,,,25.5,,,88.65,90.4
1990-06-14,,,25.5,,,88.65,90.4
1990-06-15,,,25.5,,,88.65,90.4
1990-06-16,,,25.5,,,88.65,90.4
1990-06-17,,,25.5,,,88.65,90.4
1990-06-18,,,25.5,,,88.65,90.4
1990-06-19,,,25.5,,,89.1,90.85
1990-06-20,,,25.5,,,89.1,90.85
1990-06-21,,,25.5,,,89.1,90.85
1990-06-22,,,25.5,,,89.1,90.85
1990-06-23,,,25.5,,,89.1,90.85
1990-06-24,,,25.5,,,89.1,90.85
1990-06-25,,,25.5,,,89.1,90.85
1990-06-26,,,25.5,,,89.1,90.85
1990-06-27,,,25.5,,,89.1,90.85
1990-06-28,,,25.5,,,89.55,91.3
1990-06-29,,,25.5,,,89.55,91.3
1990-06-30,6.43986218,,25.5,,,89.55,91.3
1990-07-01,,,25.5,,,89.55,91.3
1990-07-02,,,25.5,,,89.55,91.3
1990-07-03,,,25.5,,,89.55,91.3
1990-07-04,,,25.5,,,89.55,91.3
1990-07-05,,,25.5,,,90.0,91.75
1990-07-06,,,25.5,,,90.0,91.75
1990-07-07,,,25.5,,,90.0,91.75
1990-07-08,,,25.5,,,90.0,91.75
1990-07-09,,,25.5,,,90.0,91.75
1990-07-10,,,25.5,,,90.0,91.75
1990-07-11,,,25.5,,,90.0,91.75
1990-07-12,,,25.5,,,90.45,92.2
1990-07-13,,,25.5,,,90.45,92.2
1990-07-14,,,25.5,,,90.45,92.2
1990-07-15,,,25.5,,,90.45,92.2
1990-07-16,,,25.5,,,90.45,92.2
1990-07-17,,,25.5,,,90.45,92.2
1990-07-18,,,25.5,,,90.45,92.2
1990-07-19,,,25.5,,,90.9,92.65
1990-07-20,,,25.5,,,90.9,92.65
1990-07-21,,,25.5,,,90.9,92.65
1990-07-22,,,25.5,,,90.9,92.65
1990-07-23,,,25.5,,,90.9,92.65
1990-07-24,,,25.5,,,90.9,92.65
1990-07-25,,,25.5,,,90.9,92.65
1990-07-26,,,25.5,,,90.9,92.65
1990-07-27,,,25.5,,,90.9,92.65
1990-07-28,,,25.5,,,90.9,92.65
1990-07-29,,,25.5,,,90.9,92.65
1990-07-30,,,25.5,,,90.9,92.65
1990-07-31,6.60796262,,25.5,,,90.9,92.65
1990-08-01,,,27.0,,,90.9,92.65
1990-08-02,,,27.0,,,91.35,93.1
1990-08-03,,,27.0,,,91.35,93.1
1990-08-04,,,27.0,,,91.35,93.1
1990-08-05,,,27.0,,,91.35,93.1
1990-08-06,,,27.0,,,91.35,93.1
1990-08-07,,,27.0,,,91.35,93.1
1990-08-08,,,27.0,,,91.35,93.1
1990-08-09,,,27.0,,,91.8,93.55
1990-08-10,,,27.0,,,91.8,93.55
1990-08-11,,,27.0,,,91.8,93.55
1990-08-12,,,27.0,,,91.8,93.55
1990-08-13,,,27.0,,,91.8,93.55
1990-08-14,,,27.0,,,91.8,93.55
1990-08-15,,,27.0,,,92.25,94.0
1990-08-16,,,27.0,,,92.25,94.0
1990-08-17,,,27.0,,,92.25,94.0
1990-08-18,,,27.0,,,92.25,94.0
1990-08-19,,,27.0,,,92.25,94.0
1990-08-20,,,27.0,,,92.25,94.0
1990-08-21,,,27.0,,,92.25,94.0
1990-08-22,,,27.0,,,92.25,94.0
1990-08-23,,,27.0,,,92.7,94.45
1990-08-24,,,27.0,,,92.7,94.45
1990-08-25,,,27.0,,,92.7,94.45
1990-08-26,,,27.0,,,92.7,94.45
1990-08-27,,,27.0,,,92.7,94.45
1990-08-28,,,27.0,,,92.7,94.45
1990-08-29,,,27.0,,,92.7,94.45
1990-08-30,,,27.0,,,93.15,94.9
1990-08-31,6.74740651,,27.0,,,93.15,94.9
1990-09-01,,,28.5,,,93.6,95.35
1990-09-02,,,28.5,,,93.6,95.35
1990-09-03,,,28.5,,,93.6,95.35
1990-09-04,,,28.5,,,93.6,95.35
1990-09-05,,,28.5,,,93.6,95.35
1990-09-06,,,28.5,,,94.05,95.8
1990-09-07,,,28.5,,,94.05,95.8
1990-09-08,,,28.5,,,94.05,95.8
1990-09-09,,,28.5,,,94.05,95.8
1990-09-10,,,28.5,,,94.05,95.8
1990-09-11,,,28.5,,,94.05,95.8
1990-09-12,,,28.5,,,94.05,95.8
1990-09-13,,,28.5,,,94.5,96.25
1990-09-14,,,28.5,,,94.5,96.25
1990-09-15,,,28.5,,,94.5,96.25
1990-09-16,,,28.5,,,94.5,96.25
1990-09-17,,,28.5,,,94.5,96.25
1990-09-18,,,28.5,,,94.5,96.25
1990-09-19,,,28.5,,,94.5,96.25
1990-09-20,,,28.5,,,94.5,96.25
1990-09-21,,,28.5,,,94.95,96.7
1990-09-22,,,28.5,,,94.95,96.7
1990-09-23,,,28.5,,,94.95,96.7
1990-09-24,,,28.5,,,94.95,96.7
1990-09-25,,,28.5,,,94.95,96.7
1990-09-26,,,28.5,,,94.95,96.7
1990-09-27,,,28.5,,,94.95,96.7
1990-09-28,,,28.5,,,94.95,96.7
1990-09-29,,,28.5,,,94.95,96.7
1990-09-30,6.79733133,,28.5,,,94.95,96.7
1990-10-01,,,29.5,,,94.95,96.7
1990-10-02,,,29.5,,,94.95,96.7
1990-10-03,,,29.5,,,94.95,96.7
1990-10-04,,,29.5,,,95.4,97.15
1990-10-05,,,29.5,,,95.4,97.15
1990-10-06,,,29.5,,,95.85,97.6
1990-10-07,,,29.5,,,95.85,97.6
1990-10-08,,,29.5,,,95.85,97.6
1990-10-09,,,29.5,,,95.85,97.6
1990-10-10,,,29.5,,,95.85,97.6
1990-10-11,,,29.5,,,96.3,98.05
1990-10-12,,,29.5,,,96.3,98.05
1990-10-13,,,29.5,,,96.3,98.05
1990-10-14,,,29.5,,,96.3,98.05
1990-10-15,,,29.5,,,96.3,98.05
1990-10-16,,,29.5,,,96.3,98.05
1990-10-17,,,29.5,,,96.3,98.05
1990-10-18,,,29.5,,,96.75,98.5
1990-10-19,,,29.5,,,96.75,98.5
1990-10-20,,,29.5,,,96.75,98.5
1990-10-21,,,29.5,,,96.75,98.5
1990-10-22,,,29.5,,,96.75,98.5
1990-10-23,,,29.5,,,96.75,98.5
1990-10-24,,,29.5,,,96.75,98.5
1990-10-25,,,29.5,,,97.3,99.05
1990-10-26,,,29.5,,,97.3,99.05
1990-10-27,,,29.5,,,97.3,99.05
1990-10-28,,,29.5,,,97.3,99.05
1990-10-29,,,29.5,,,97.3,99.05
1990-10-30,,,29.5,,,97.3,99.05
1990-10-31,6.95299027,,29.5,,,97.3,99.05
1990-11-01,,,29.5,,,97.85,99.6
1990-11-02,,,29.5,,,97.85,99.6
1990-11-03,,,29.5,,,97.85,99.6
1990-11-04,,,29.5,,,97.85,99.6
1990-11-05,,,29.5,,,97.85,99.6
1990-11-06,,,29.5,,,97.85,99.6
1990-11-07,,,29.5,,,97.85,99.6
1990-11-08,,,29.5,,,98.4,100.15
1990-11-09,,,29.5,,,98.4,100.15
1990-11-10,,,29.5,,,98.4,100.15
1990-11-11,,,29.5,,,98.4,100.15
1990-11-12,,,29.5,,,98.4,100.15
1990-11-13,,,29.5,,,98.4,100.15
1990-11-14,,,29.5,,,98.4,100.15
1990-11-15,,,29.5,,,98.95,100.7
1990-11-16,,,29.5,,,98.95,100.7
1990-11-17,,,29.5,,,98.95,100.7
1990-11-18,,,29.5,,,98.95,100.7
1990-11-19,,,29.5,,,98.95,100.7
1990-11-20,,,29.5,,,98.95,100.7
1990-11-21,,,29.5,,,98.95,100.7
1990-11-22,,,29.5,,,99.5,101.25
1990-11-23,,,29.5,,,99.5,101.25
1990-11-24,,,29.5,,,99.5,101.25
1990-11-25,,,29.5,,,99.5,101.25
1990-11-26,,,34.0,,,99.5,101.25
1990-11-27,,,34.0,,,99.5,101.25
1990-11-28,,,34.0,,,99.5,101.25
1990-11-29,,,34.0,,,100.05,101.8
1990-11-30,7.15183955,,34.0,,,100.05,101.8
1990-12-01,,,34.0,,,100.05,101.8
1990-12-02,,,34.0,,,100.05,101.8
1990-12-03,,,34.0,,,100.05,101.8
1990-12-04,,,34.0,,,100.05,101.8
1990-12-05,,,34.0,,,100.05,101.8
1990-12-06,,,34.0,,,100.6,102.35
1990-12-07,,,34.0,,,100.6,102.35
1990-12-08,,,34.0,,,100.6,102.35
1990-12-09,,,34.0,,,100.6,102.35
1990-12-10,,,34.0,,,100.6,102.35
1990-12-11,,,34.0,,,100.6,102.35
1990-12-12,,,34.0,,,100.6,102.35
1990-12-13,,,34.0,,,100.9,102.9
1990-12-14,,,34.0,,,100.9,102.9
1990-12-15,,,34.0,,,101.45,103.45
1990-12-16,,,34.0,,,101.45,103.45
1990-12-17,,,34.0,,,101.45,103.45
1990-12-18,,,34.0,,,101.45,103.45
1990-12-19,,,34.0,,,101.45,103.45
1990-12-20,,,34.0,,,102.0,104.0
1990-12-21,,,34.0,,,102.0,104.0
1990-12-22,,,34.0,,,102.55,104.55
1990-12-23,,,34.0,,,102.55,104.55
1990-12-24,,,34.0,,,102.55,104.55
1990-12-25,,,34.0,,,102.55,104.55
1990-12-26,,,34.0,,,102.55,104.55
1990-12-27,,,34.0,,,102.55,104.55
1990-12-28,,,34.0,,,102.55,104.55
1990-12-29,,,34.0,,,102.55,104.55
1990-12-30,,,34.0,,,102.55,104.55
1990-12-31,7.3470834,,34.0,,,102.55,104.55
1991-01-01,,,34.0,,,102.55,104.55
1991-01-02,,,34.0,,,102.55,104.55
1991-01-03,,,34.0,,,103.25,105.3
1991-01-04,,,34.0,,,103.25,105.3
1991-01-05,,,34.0,,,103.25,105.3
1991-01-06,,,34.0,,,103.25,105.3
1991-01-07,,,34.0,,,103.25,105.3
1991-01-08,,,34.0,,,103.25,105.3
1991-01-09,,,34.0,,,103.25,105.3
1991-01-10,,,34.0,,,104.0,106.05
1991-01-11,,,34.0,,,104.0,106.05
1991-01-12,,,34.0,,,104.75,106.8
1991-01-13,,,34.0,,,104.75,106.8
1991-01-14,,,34.0,,,104.75,106.8
1991-01-15,,,34.0,,,104.75,106.8
1991-01-16,,,34.0,,,104.75,106.8
1991-01-17,,,34.0,,,105.5,107.55
1991-01-18,,,34.0,,,105.5,107.55
1991-01-19,,,34.0,,,105.5,107.55
1991-01-20,,,34.0,,,105.5,107.55
1991-01-21,,,34.0,,,105.5,107.55
1991-01-22,,,34.0,,,105.5,107.55
1991-01-23,,,34.0,,,105.5,107.55
1991-01-24,,,34.0,,,106.25,108.3
1991-01-25,,,34.0,,,106.25,108.3
1991-01-26,,,34.0,,,106.25,108.3
1991-01-27,,,34.0,,,106.25,108.3
1991-01-28,,,34.0,,,106.25,108.3
1991-01-29,,,34.0,,,106.25,108.3
1991-01-30,,,34.0,,,106.25,108.3
1991-01-31,7.53222087,,34.0,,,107.0,109.05
1991-02-01,,,35.0,,,107.0,109.05
1991-02-02,,,35.0,,,107.0,109.05
1991-02-03,,,35.0,,,107.0,109.05
1991-02-04,,,35.0,,,107.0,109.05
1991-02-05,,,35.0,,,107.0,109.05
1991-02-06,,,35.0,,,107.0,109.05
1991-02-07,,,35.0,,,107.7,109.75
1991-02-08,,,35.0,,,107.7,109.75
1991-02-09,,,35.0,,,108.4,110.45
1991-02-10,,,35.0,,,108.4,110.45
1991-02-11,,,35.0,,,108.4,110.45
1991-02-12,,,35.0,,,108.4,110.45
1991-02-13,,,35.0,,,108.4,110.45
1991-02-14,,,35.0,,,108.4,110.45
1991-02-15,,,35.0,,,108.4,110.45
1991-02-16,,,35.0,,,108.4,110.45
1991-02-17,,,35.0,,,108.4,110.45
1991-02-18,,,35.0,,,108.4,110.45
1991-02-19,,,35.0,,,109.05,111.15
1991-02-20,,,35.0,,,109.05,111.15
1991-02-21,,,35.0,,,109.75,111.85
1991-02-22,,,35.0,,,109.75,111.85
1991-02-23,,,35.0,,,109.75,111.85
1991-02-24,,,35.0,,,109.75,111.85
1991-02-25,,,35.0,,,109.75,111.85
1991-02-26,,,35.0,,,109.75,111.85
1991-02-27,,,35.0,,,109.75,111.85
1991-02-28,7.75443067,,35.0,,,110.45,112.55
1991-03-01,,,35.0,,,110.45,112.55
1991-03-02,,,35.0,,,111.15,113.25
1991-03-03,,,35.0,,,111.15,113.25
1991-03-04,,,33.0,,,111.15,113.25
1991-03-05,,,33.0,,,111.15,113.25
1991-03-06,,,33.0,,,111.15,113.25
1991-03-07,,,33.0,,,111.8,113.9
1991-03-08,,,33.0,,,111.8,113.9
1991-03-09,,,33.0,,,111.8,113.9
1991-03-10,,,33.0,,,111.8,113.9
1991-03-11,,,33.0,,,111.8,113.9
1991-03-12,,,33.0,,,112.45,113.9
1991-03-13,,,33.0,,,112.45,113.9
1991-03-14,,,33.0,,,112.45,114.55
1991-03-15,,,33.0,,,112.45,114.55
1991-03-16,,,33.0,,,112.45,114.55
1991-03-17,,,33.0,,,112.45,114.55
1991-03-18,,,33.0,,,113.1,115.2
1991-03-19,,,33.0,,,113.1,115.2
1991-03-20,,,33.0,,,113.1,115.2
1991-03-21,,,33.0,,,113.75,115.2
1991-03-22,,,33.0,,,113.75,115.2
1991-03-23,,,33.0,,,113.75,115.2
1991-03-24,,,33.0,,,113.75,115.2
1991-03-25,,,33.0,,,113.75,115.2
1991-03-26,,,33.0,,,113.75,115.2
1991-03-27,,,33.0,,,113.75,115.2
1991-03-28,,,33.0,,,114.4,116.5
1991-03-29,,,33.0,,,114.4,116.5
1991-03-30,,,33.0,,,114.4,116.5
1991-03-31,7.85292593,,33.0,,,114.4,116.5
1991-04-01,,,33.0,,,114.4,116.5
1991-04-02,,,33.0,,,114.4,116.5
1991-04-03,,,33.0,,,114.4,116.5
1991-04-04,,,33.0,,,115.0,117.1
1991-04-05,,,33.0,,,115.0,117.1
1991-04-06,,,33.0,,,115.0,117.1
1991-04-07,,,33.0,,,115.0,117.1
1991-04-08,,,33.0,,,115.0,117.1
1991-04-09,,,33.0,,,115.0,117.1
1991-04-10,,,33.0,,,115.6,117.7
1991-04-11,,,33.0,,,115.6,117.7
1991-04-12,,,33.0,,,115.6,117.7
1991-04-13,,,33.0,,,116.2,118.3
1991-04-14,,,33.0,,,116.2,118.3
1991-04-15,,,33.0,,,116.2,118.3
1991-04-16,,,33.0,,,116.2,118.3
1991-04-17,,,33.0,,,116.2,118.3
1991-04-18,,,33.0,,,116.8,118.9
1991-04-19,,,33.0,,,116.8,118.9
1991-04-20,,,33.0,,,116.8,118.9
1991-04-21,,,33.0,,,116.8,118.9
1991-04-22,,,33.0,,,116.8,118.9
1991-04-23,,,33.0,,,116.8,118.9
1991-04-24,,,33.0,,,116.8,118.9
1991-04-25,,,33.0,,,117.4,119.5
1991-04-26,,,33.0,,,117.4,119.5
1991-04-27,,,33.0,,,117.4,119.5
1991-04-28,,,33.0,,,117.4,119.5
1991-04-29,,,33.0,,,117.4,119.5
1991-04-30,8.07436047,,33.0,,,117.4,119.5
1991-05-01,,,32.5,,,117.4,119.5
1991-05-02,,,32.5,,,117.4,119.5
1991-05-03,,,32.5,,,117.95,120.05
1991-05-04,,,32.5,,,117.95,120.05
1991-05-05,,,32.5,,,117.95,120.05
1991-05-06,,,32.5,,,117.95,120.05
1991-05-07,,,32.5,,,117.95,120.05
1991-05-08,,,32.5,,,117.95,120.05
1991-05-09,,,32.5,,,118.5,120.6
1991-05-10,,,32.5,,,118.5,120.6
1991-05-11,,,32.5,,,118.5,120.6
1991-05-12,,,32.5,,,118.5,120.6
1991-05-13,,,32.5,,,118.5,120.6
1991-05-14,,,32.5,,,118.5,120.6
1991-05-15,,,32.5,,,118.5,120.6
1991-05-16,,,32.5,,,119.05,121.15
1991-05-17,,,32.5,,,119.05,121.15
1991-05-18,,,32.5,,,119.05,121.15
1991-05-19,,,32.5,,,119.05,121.15
1991-05-20,,,32.5,,,119.05,121.15
1991-05-21,,,32.5,,,119.05,121.15
1991-05-22,,,32.5,,,119.05,121.15
1991-05-23,,,32.5,,,119.6,121.7
1991-05-24,,,32.5,,,119.6,121.7
1991-05-25,,,32.5,,,119.6,121.7
1991-05-26,,,32.5,,,119.6,121.7
1991-05-27,,,32.5,,,119.6,121.7
1991-05-28,,,32.5,,,119.6,121.7
1991-05-29,,,32.5,,,119.6,121.7
1991-05-30,,,32.5,,,120.15,122.25
1991-05-31,8.21403786,,32.5,,,120.15,122.25
1991-06-01,,,31.5,,,120.65,122.75
1991-06-02,,,31.5,,,120.65,122.75
1991-06-03,,,31.5,,,120.65,122.75
1991-06-04,,,31.5,,,120.65,122.75
1991-06-05,,,31.5,,,120.65,122.75
1991-06-06,,,31.5,,,121.15,123.25
1991-06-07,,,31.5,,,121.15,123.25
1991-06-08,,,31.5,,,121.15,123.25
1991-06-09,,,31.5,,,121.15,123.25
1991-06-10,,,31.5,,,121.15,123.25
1991-06-11,,,31.5,,,121.15,123.25
1991-06-12,,,31.5,,,121.15,123.25
1991-06-13,,,31.5,,,121.65,123.75
1991-06-14,,,31.5,,,121.65,123.75
1991-06-15,,,31.5,,,121.65,123.75
1991-06-16,,,31.5,,,121.65,123.75
1991-06-17,,,31.5,,,121.65,123.75
1991-06-18,,,31.5,,,121.65,123.75
1991-06-19,,,31.5,,,121.65,123.75
1991-06-20,,,31.5,,,122.15,124.25
1991-06-21,,,31.5,,,122.15,124.25
1991-06-22,,,31.5,,,122.15,124.25
1991-06-23,,,31.5,,,122.15,124.25
1991-06-24,,,31.5,,,122.15,124.25
1991-06-25,,,31.5,,,122.15,124.25
1991-06-26,,,31.5,,,122.15,124.25
1991-06-27,,,31.5,,,122.3,124.75
1991-06-28,,,31.5,,,122.3,124.75
1991-06-29,,,31.5,,,122.3,124.75
1991-06-30,8.38654701,,31.5,,,122.3,124.75
1991-07-01,,,30.5,,,122.3,124.75
1991-07-02,,,30.5,,,122.3,124.75
1991-07-03,,,30.5,,,122.3,124.75
1991-07-04,,,30.5,,,122.8,125.25
1991-07-05,,,30.5,,,122.8,125.25
1991-07-06,,,30.5,,,122.8,125.25
1991-07-07,,,30.5,,,122.8,125.25
1991-07-08,,,30.5,,,122.8,125.25
1991-07-09,,,30.5,,,122.8,125.25
1991-07-10,,,30.5,,,122.8,125.25
1991-07-11,,,30.5,,,123.3,125.75
1991-07-12,,,30.5,,,123.3,125.75
1991-07-13,,,30.5,,,123.3,125.75
1991-07-14,,,30.5,,,123.3,125.75
1991-07-15,,,30.5,,,123.3,125.75
1991-07-16,,,30.5,,,123.3,125.75
1991-07-17,,,30.5,,,123.3,125.75
1991-07-18,,,30.5,,,123.8,126.25
1991-07-19,,,30.5,,,123.8,126.25
1991-07-20,,,30.5,,,123.8,126.25
1991-07-21,,,30.5,,,123.8,126.25
1991-07-22,,,30.5,,,124.3,126.75
1991-07-23,,,30.5,,,124.3,126.75
1991-07-24,,,30.5,,,124.3,126.75
1991-07-25,,,30.5,,,124.8,127.25
1991-07-26,,,30.5,,,124.8,127.25
1991-07-27,,,30.5,,,124.8,127.25
1991-07-28,,,30.5,,,124.8,127.25
1991-07-29,,,30.5,,,124.8,127.25
1991-07-30,,,30.5,,,124.8,127.25
1991-07-31,8.56853674,,30.5,,,124.8,127.25
1991-08-01,,,30.5,,,125.3,127.75
1991-08-02,,,30.5,,,125.3,127.75
1991-08-03,,,30.5,,,125.3,127.75
1991-08-04,,,30.5,,,125.3,127.75
1991-08-05,,,30.5,,,125.3,127.75
1991-08-06,,,30.5,,,125.3,127.75
1991-08-07,,,30.5,,,125.3,127.75
1991-08-08,,,30.5,,,125.8,128.25
1991-08-09,,,30.5,,,125.8,128.25
1991-08-10,,,30.5,,,125.8,128.25
1991-08-11,,,30.5,,,125.8,128.25
1991-08-12,,,30.5,,,125.8,128.25
1991-08-13,,,30.5,,,125.8,128.25
1991-08-14,,,30.5,,,125.8,128.25
1991-08-15,,,30.5,,,126.3,128.75
1991-08-16,,,30.5,,,126.3,128.75
1991-08-17,,,30.5,,,126.3,128.75
1991-08-18,,,30.5,,,126.3,128.75
1991-08-19,,,30.5,,,126.3,128.75
1991-08-20,,,30.5,,,126.3,128.75
1991-08-21,,,30.5,,,126.3,128.75
1991-08-22,,,30.5,,,126.8,129.25
1991-08-23,,,30.5,,,126.8,129.25
1991-08-24,,,30.5,,,126.8,129.25
1991-08-25,,,30.5,,,126.8,129.25
