Fecha,Entidad,Total_Prin,Total_Prod,Tasa_Implicita_Micro_%,Morosidad_%,Cuota_%,IHH,IPC_Nivel,TPM_Porcentaje,TBP_Porcentaje,TAN_Porcentaje,Credito_Sistema_Financiero,Tipo_Cambio_Compra,Tipo_Cambio_Venta,Inflacion_Interanual_%,Crecimiento_Credito_%,Devaluacion_Interanual_%,Spread_Bancario,Spread_Cambiario,Cuota_%_Lag6,Morosidad_Lag3,Morosidad_Lag6,IHH_Lag6,TPM_Lag3,Inflacion_Lag3
2022-09-30,COOPEGRECIA,23107978861.7,295094464.24,1.2770241223004588,18.66392110094181,0.09298255414129061,985.9988626955169,111.9847259,8.5,5.85,11.49599812,22788841.6637368,624.62,632.72,10.365152526270194,5.633806664821583,0.4779978085150294,5.64599812,8.100000000000023,0.09355430580614107,18.45700297460962,16.481989188736815,983.7260751756029,5.5,10.05560567644508
2022-10-31,COOPEGRECIA,23232247210.41,299719091.70000005,1.290099442320417,19.47933640781078,0.09315378888001528,988.041352181518,111.13151259,9.0,6.02,12.64000717,22841318.5913994,613.74,622.34,8.99139860936129,4.491510116955499,-3.0381403465038037,6.620007170000001,8.600000000000023,0.09263240560813922,16.620046211261684,19.23453075588869,985.6274804523523,7.5,11.48008280565287
2022-11-30,COOPEGRECIA,23334532403.72,295248867.24,1.2652872666646249,18.497898873396228,0.09375353330709686,990.2982818607768,111.28875462,9.0,6.24,13.30031734,22789758.0807364,594.32,602.86,8.255037490102989,4.194036013098534,-4.640936412527685,7.060317339999999,8.539999999999964,0.09158117069479327,20.920569281825813,16.625369740905658,986.3341704915022,7.5,12.128481541421143
2022-12-31,COOPEGRECIA,23613557028.350002,278744823.52,1.1804440270703143,17.125288572301837,0.09458270021118177,995.3955883264825,111.43592172,9.0,6.35,12.42768769,22868090.0740648,594.17,601.99,7.877153761479683,3.3875697336250177,-6.704378148004652,6.077687690000001,7.82000000000005,0.09028174050326879,18.66392110094181,18.45700297460962,989.1386227933431,8.5,10.365152526270194
2023-01-31,COOPEGRECIA,23692308246.300003,286277971.83000004,1.208316086613079,19.90837280059704,0.09763607166094268,998.8966515518497,111.61473726,9.0,6.52,13.72643607,22208216.2472682,549.76,557.4,7.651846827807107,0.15602739888047612,-13.7418755803157,7.2064360700000005,7.639999999999986,0.09103586365474658,19.47933640781078,16.620046211261684,987.6891571808873,9.0,8.99139860936129
2023-02-28,COOPEGRECIA,23832549777.9,306476992.63,1.285959729387399,19.618621571560567,0.09748472646271318,1000.7843177375338,110.6631643,9.0,6.69,13.19279476,22331600.1292568,556.4,564.27,5.579810835505072,0.3486563661208253,-12.832514598201882,6.50279476,7.8700000000000045,0.09172630800726987,18.497898873396228,20.920569281825813,985.0756340194147,9.0,8.255037490102989
2023-03-31,COOPEGRECIA,23928705727.98,285389264.72,1.1926648602071794,16.52788317566837,0.09862122304573921,999.9418094109913,110.41034163,8.5,6.63,13.02121876,22189525.4250523,540.39,545.95,4.4173967983496265,-1.6069423917369319,-18.16069554789387,6.39121876,5.560000000000059,0.09298255414129061,17.125288572301837,18.66392110094181,985.9988626955169,9.0,7.877153761479683
2023-04-30,COOPEGRECIA,23940279476.08,287831406.78000003,1.2022892509153353,16.951398569071735,0.09796738832552124,1005.9172405578998,110.03083679,7.5,6.68,14.0310337,22372203.3518384,543.06,550.52,2.442818000681246,-1.4749147342387192,-17.876961632555645,7.3510337,7.460000000000036,0.09315378888001528,19.90837280059704,19.47933640781078,988.041352181518,9.0,7.651846827807107
2023-05-31,COOPEGRECIA,24037665251.76,278394083.41,1.15815775157122,15.621060201115288,0.09783807169712071,1009.7864217148255,109.91499051,7.5,6.53,12.4758613,22513621.9925859,540.35,546.7,0.8791792629623263,-2.2848529490586023,-20.738249195348967,5.9458613,6.350000000000023,0.09375353330709686,19.618621571560567,18.497898873396228,990.2982818607768,9.0,5.579810835505072
2023-06-30,COOPEGRECIA,24137198941.71,286106977.28,1.1853362851710032,17.76793804797703,0.09778895119765517,1010.3440709046653,109.74253053,7.0,6.28,12.33135164,22627129.2733102,543.13,549.48,-1.0384807522941575,-2.6737394481358367,-20.62405200433369,6.051351639999999,6.350000000000023,0.09458270021118177,16.52788317566837,17.125288572301837,995.3955883264825,8.5,4.4173967983496265
2023-07-31,COOPEGRECIA,24330839302.420002,278131929.45,1.143125093191242,12.80388628525505,0.09801321370398451,1011.6134551998465,109.53713196,6.5,6.03,13.08175679,22790641.7636695,540.94,548.81,-2.2851005852623563,-1.3896448673290207,-18.697223785961903,7.05175679,7.869999999999891,0.09763607166094268,16.951398569071735,19.90837280059704,998.8966515518497,7.5,2.442818000681246
2023-08-31,COOPEGRECIA,24296324268.61,293921355.86,1.2097358950700874,20.984064055882303,0.09805242652216406,1012.2762021967108,109.356456,6.5,5.73,13.14436796,22767346.4690109,533.9,540.49,-3.2781028570288195,-0.7654572775069646,-17.338574006668097,7.41436796,6.590000000000032,0.09748472646271318,15.621060201115288,19.618621571560567,1000.7843177375338,7.5,0.8791792629623263
2023-09-30,COOPEGRECIA,24379810963.16,309201683.36,1.2682694046612193,17.537845304916193,0.09760282664424251,1013.1973471120973,109.48174312,6.5,5.58,12.5034122,22983340.0539698,534.47,542.35,-2.235110868811796,0.8534808091738011,-14.282779112403588,6.9234122,7.8799999999999955,0.09862122304573921,17.76793804797703,16.52788317566837,999.9418094109913,7.0,-1.0384807522941575
2023-10-31,COOPEGRECIA,24366656576.81,309215480.94,1.26901070717385,17.160564620053513,0.09735254718051417,1013.2484715865884,109.71020555,6.25,5.46,13.25870896,23059716.1335007,530.13,536.88,-1.2789415053169106,0.9561512012863149,-13.732043577465703,7.79870896,6.75,0.09796738832552124,12.80388628525505,16.951398569071735,1005.9172405578998,6.5,-2.2851005852623563
2023-11-30,COOPEGRECIA,24632597654.920002,302708973.15,1.2288958614542964,13.816106703915764,0.09744003203673052,1012.2952045552762,109.45814135,6.25,5.37,11.88538507,23351621.9233742,528.36,534.1,-1.6449220554679567,2.465422584335064,-11.405633148658056,6.51538507,5.740000000000009,0.09783807169712071,20.984064055882303,15.621060201115288,1009.7864217148255,6.5,-3.2781028570288195
2023-12-31,COOPEGRECIA,24597257843.640003,288374718.34999996,1.1723856382005755,13.36390384979415,0.09748340190649907,1014.8247221758091,109.46875206,6.0,5.36,12.13,23312208.178714,519.21,526.88,-1.7652922232229695,1.9420865634637519,-12.47695144437615,6.7700000000000005,7.669999999999959,0.09778895119765517,17.537845304916193,17.76793804797703,1010.3440709046653,6.5,-2.235110868811796
2024-01-31,COOPEGRECIA,24641865299.420002,280794780.40999997,1.139502943458623,0.0,0.09760559920666913,1017.4074488822516,109.52906635,5.75,5.24,14.28,23326711.7192843,513.02,519.79,-1.8686339825730647,5.036403912690135,-6.747398636526736,9.04,6.769999999999982,0.09801321370398451,17.160564620053513,12.80388628525505,1011.6134551998465,6.25,-1.2789415053169106
2024-02-29,COOPEGRECIA,24849111882.88,279459127.78,1.1246242082902593,0.0,0.09832830218117021,1017.0343892003211,109.4111146,5.75,5.04,14.32,23358743.1591336,509.87,516.34,-1.1314060174583362,4.599504844845992,-8.494160596877375,9.280000000000001,6.470000000000027,0.09805242652216406,13.816106703915764,20.984064055882303,1012.2762021967108,6.25,-1.6449220554679567
2024-03-31,COOPEGRECIA,24926379504.28,284785517.07,1.1425065442059112,0.0,0.09886222631528879,1016.1585782647477,109.10052736,5.25,4.94,14.01,23281827.3277549,499.39,506.6,-1.1863148421271674,4.9226014607296475,-7.207619745397931,9.07,7.210000000000036,0.09760282664424251,13.36390384979415,17.537845304916193,1013.1973471120973,6.0,-1.7652922232229695
2024-04-30,COOPEGRECIA,25304318379.88,282727744.32,1.1173102554100125,0.0,0.09958854539000551,1020.1974123848563,109.45778192,4.75,4.82,14.07,23480448.3912868,500.86,507.71,-0.5208129709071474,4.953669614116629,-7.7762842403545696,9.25,6.849999999999966,0.09735254718051417,0.0,17.160564620053513,1013.2484715865884,5.75,-1.8686339825730647
2024-05-31,COOPEGRECIA,25332265631.260002,278232294.87,1.0983316649208885,0.0,0.09794109416868667,1022.4759283259341,109.54703269,4.75,4.59,13.18,23941332.5558773,522.66,528.55,-0.33476582065166127,6.341540973556237,-3.319919517102632,8.59,5.889999999999986,0.09744003203673052,0.0,13.816106703915764,1012.2952045552762,5.75,-1.1314060174583362
